Distance Group,Sampling Timestamp,Aluminum Dissolved,Aluminum Total Recoverable,Calcium Dissolved,Calcium Total,Copper Dissolved,Copper Total Recoverable,Lead Dissolved,Lead Total Recoverable,Mercury Dissolved,Mercury Total,Methyl Mercury,Nickel Dissolved,Nickel Total Recoverable,Nitrogen Kjeldahl Dissolved,Nitrogen Kjeldahl Total,pH,pH (Field),Phosphorus Total,Phosphorus Total Dissolved,Turbidity,Vanadium Total Recoverable,Vanadium Dissolved,OXYGEN BIOCHEMICAL DEMAND,Oxygen Dissolved (Field Meter),Oxygen dissolved % saturation,Site Name,Unit Symbol
Mid,03/15/2016 12:00 PM,,,,,,,,,,,,,,,,,,,,,0.1,,,,,MCCLELLAND LAKE,µg/l
Mid,07/19/2016 12:00 PM,,,,,,,,,,,,,,,,,,,,,0.13,,,,,MCCLELLAND LAKE,µg/l
Mid,09/20/2016 12:00 PM,,,,,,,,,,,,,,,,,,,,,0.15,,,,,MCCLELLAND LAKE,µg/l
Mid,03/14/2017 12:00 PM,,,,,,,,,,,,,,,,,,,,,0.13,,,,,MCCLELLAND LAKE,µg/l
Mid,09/14/2003 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.2,,,,MCCLELLAND LAKE,µg/l
Mid,09/10/2007 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.05,,,,MCCLELLAND LAKE,µg/l
Mid,09/13/2009 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.0918,,,,MCCLELLAND LAKE,µg/l
Mid,09/09/2011 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.205,,,,MCCLELLAND LAKE,µg/l
Mid,09/09/2012 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.14,,,,MCCLELLAND LAKE,µg/l
Mid,09/05/2013 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.1,,,,MCCLELLAND LAKE,µg/l
Mid,09/05/2014 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.1,,,,MCCLELLAND LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.06,,,,MCCLELLAND LAKE,µg/l
Mid,07/19/2016 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.11,,,,MCCLELLAND LAKE,µg/l
Mid,09/20/2016 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.13,,,,MCCLELLAND LAKE,µg/l
Mid,03/14/2017 12:00 PM,,,,,,,,,,,,,,,,,,,,,,0.13,,,,MCCLELLAND LAKE,µg/l
Mid,09/14/2003 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,09/10/2007 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,09/13/2009 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,09/09/2011 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,09/09/2012 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,09/05/2013 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,09/05/2014 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,03/15/2016 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,2.0,,,MCCLELLAND LAKE,mg/l
Mid,09/14/2003 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,9.8,,MCCLELLAND LAKE,mg/l
Mid,09/15/2006 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,8.0,,MCCLELLAND LAKE,mg/l
Mid,09/10/2007 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,9.8,,MCCLELLAND LAKE,mg/l
Mid,09/08/2008 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,10.2,,MCCLELLAND LAKE,mg/l
Mid,09/13/2009 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,11.0,,MCCLELLAND LAKE,mg/l
Far,08/28/2003 08:55 AM,1.6,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/29/2004 08:45 AM,0.25,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2005 09:58 AM,0.57,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/21/2007 09:40 AM,0.226,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2008 10:05 AM,0.467,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2009 10:30 AM,1.02,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/03/2010 09:30 AM,0.364,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2011 10:30 AM,1.65,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2012 09:00 AM,0.378,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/26/2013 12:45 PM,3.68,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/10/2014 12:00 PM,2.34,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2014 02:30 PM,1.06,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/06/2014 12:00 PM,0.55,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/03/2015 12:00 PM,0.13,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2015 04:30 PM,0.66,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/15/2016 12:00 PM,1.94,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/19/2016 12:00 PM,0.94,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2016 10:30 AM,0.48,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/20/2016 12:00 PM,0.73,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/14/2017 12:00 PM,1.5,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2017 08:29 AM,0.4,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/16/2020 08:00 AM,1.3,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2021 03:15 PM,1.3,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/14/2022 08:50 AM,0.7,,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/13/2001 10:45 AM,,16.4,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/28/2003 08:55 AM,,13.6,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/29/2004 08:45 AM,,3.6,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2005 09:58 AM,,4.7,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/21/2006 12:10 PM,,9.4,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/21/2007 09:40 AM,,15.1,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2008 10:05 AM,,6.53,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2009 10:30 AM,,7.62,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/03/2010 09:30 AM,,6.55,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2011 10:30 AM,,5.46,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2012 09:00 AM,,32.0,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/26/2013 12:45 PM,,10.7,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/10/2014 12:00 PM,,22.2,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2014 02:30 PM,,24.5,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/06/2014 12:00 PM,,20.0,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/03/2015 12:00 PM,,9.1,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2015 04:30 PM,,9.5,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/15/2016 12:00 PM,,6.6,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/19/2016 12:00 PM,,18.1,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2016 10:30 AM,,10.5,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/20/2016 12:00 PM,,8.7,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/14/2017 12:00 PM,,41.3,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2017 08:29 AM,,4.6,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/16/2020 08:00 AM,,6.4,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2021 03:15 PM,,7.0,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/14/2022 08:50 AM,,7.7,,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/10/1999 10:25 AM,,,6.13,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/31/2000 09:20 AM,,,6.47,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/13/2001 10:45 AM,,,6.28,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,10/01/2002 12:00 PM,,,6.52,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/28/2003 08:55 AM,,,6.53,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/29/2004 08:45 AM,,,6.26,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2005 09:58 AM,,,9.6,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/21/2006 12:10 PM,,,6.27,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/21/2007 09:40 AM,,,6.35,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2008 10:05 AM,,,6.79,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/19/2009 10:30 AM,,,6.78,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/03/2010 09:30 AM,,,7.01,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,7.1,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,7.17,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,6.92,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/28/2003 08:55 AM,,,6.3,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/29/2004 08:45 AM,,,6.84,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2005 09:58 AM,,,6.1,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/21/2007 09:40 AM,,,6.33,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2008 10:05 AM,,,6.91,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/19/2009 10:30 AM,,,6.4,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/03/2010 09:30 AM,,,6.62,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,5.88,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,7.08,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,7.22,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,07/10/2014 12:00 PM,,,6.14,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,6.21,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/06/2014 12:00 PM,,,6.67,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/03/2015 12:00 PM,,,7.29,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,7.24,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/15/2016 12:00 PM,,,9.2,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,07/19/2016 12:00 PM,,,4.94,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,7.13,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/20/2016 12:00 PM,,,7.36,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/14/2017 12:00 PM,,,10.6,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,7.93,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,6.85,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,05/26/2014 12:00 PM,,,4.51,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,07/10/2014 12:00 PM,,,7.11,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/06/2014 12:00 PM,,,7.5,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/03/2015 12:00 PM,,,9.09,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,7.01,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,7.25,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/15/2016 12:00 PM,,,9.0,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,07/19/2016 12:00 PM,,,7.4,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,7.48,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/20/2016 12:00 PM,,,7.4,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/14/2017 12:00 PM,,,11.0,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,7.57,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,7.5,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/19/2021 03:15 PM,,,7.0,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/14/2022 08:50 AM,,,7.6,,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/13/2001 10:45 AM,,,,6.5,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/28/2003 08:55 AM,,,,6.5,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/29/2004 08:45 AM,,,,7.12,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2005 09:58 AM,,,,6.65,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/21/2006 12:10 PM,,,,6.48,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/21/2007 09:40 AM,,,,6.5,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2008 10:05 AM,,,,7.1,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/19/2009 10:30 AM,,,,6.77,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/03/2010 09:30 AM,,,,6.92,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/30/2011 10:30 AM,,,,6.3,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/30/2012 09:00 AM,,,,7.59,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/26/2013 12:45 PM,,,,7.46,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,07/10/2014 12:00 PM,,,,6.77,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/19/2014 02:30 PM,,,,6.92,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/06/2014 12:00 PM,,,,7.01,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/03/2015 12:00 PM,,,,8.3,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/27/2015 04:30 PM,,,,7.53,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/15/2016 12:00 PM,,,,11.2,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,07/19/2016 12:00 PM,,,,5.03,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/23/2016 10:30 AM,,,,7.29,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/20/2016 12:00 PM,,,,7.5,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/14/2017 12:00 PM,,,,10.8,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/23/2017 08:29 AM,,,,7.89,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/16/2020 08:00 AM,,,,7.02,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/15/2016 12:00 PM,,,,9.1,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,07/19/2016 12:00 PM,,,,7.0,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,09/20/2016 12:00 PM,,,,7.4,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,03/14/2017 12:00 PM,,,,10.0,,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,mg/l
Far,08/28/2003 08:55 AM,,,,,0.3,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/29/2004 08:45 AM,,,,,0.453,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2005 09:58 AM,,,,,0.55,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/21/2007 09:40 AM,,,,,0.29,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2008 10:05 AM,,,,,0.343,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2009 10:30 AM,,,,,0.287,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/03/2010 09:30 AM,,,,,0.262,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2011 10:30 AM,,,,,0.305,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2012 09:00 AM,,,,,0.351,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/26/2013 12:45 PM,,,,,0.285,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/10/2014 12:00 PM,,,,,0.32,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2014 02:30 PM,,,,,0.08,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/06/2014 12:00 PM,,,,,0.47,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/03/2015 12:00 PM,,,,,0.53,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2015 04:30 PM,,,,,0.21,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/15/2016 12:00 PM,,,,,0.43,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/19/2016 12:00 PM,,,,,0.34,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2016 10:30 AM,,,,,0.45,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/20/2016 12:00 PM,,,,,0.49,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/14/2017 12:00 PM,,,,,0.38,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2017 08:29 AM,,,,,0.3,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/16/2020 08:00 AM,,,,,0.21,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2021 03:15 PM,,,,,0.2,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/14/2022 08:50 AM,,,,,0.24,,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/13/2001 10:45 AM,,,,,,1.1,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/28/2003 08:55 AM,,,,,,0.9,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/29/2004 08:45 AM,,,,,,0.441,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2005 09:58 AM,,,,,,0.555,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/21/2006 12:10 PM,,,,,,0.497,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/21/2007 09:40 AM,,,,,,0.32,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2008 10:05 AM,,,,,,0.346,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2009 10:30 AM,,,,,,0.29,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/03/2010 09:30 AM,,,,,,0.265,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2011 10:30 AM,,,,,,0.308,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2012 09:00 AM,,,,,,0.669,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/26/2013 12:45 PM,,,,,,0.288,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/10/2014 12:00 PM,,,,,,0.33,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2014 02:30 PM,,,,,,0.05,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/06/2014 12:00 PM,,,,,,0.51,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/03/2015 12:00 PM,,,,,,0.57,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2015 04:30 PM,,,,,,0.25,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/15/2016 12:00 PM,,,,,,0.44,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/19/2016 12:00 PM,,,,,,0.34,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2016 10:30 AM,,,,,,0.54,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/20/2016 12:00 PM,,,,,,0.5,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/14/2017 12:00 PM,,,,,,0.57,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2017 08:29 AM,,,,,,0.29,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/16/2020 08:00 AM,,,,,,0.22,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2021 03:15 PM,,,,,,0.21,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/14/2022 08:50 AM,,,,,,0.23,,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/28/2003 08:55 AM,,,,,,,0.01,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/29/2004 08:45 AM,,,,,,,0.0069,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2005 09:58 AM,,,,,,,0.0136,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/21/2007 09:40 AM,,,,,,,0.0154,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2008 10:05 AM,,,,,,,0.0115,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2009 10:30 AM,,,,,,,0.0073,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/03/2010 09:30 AM,,,,,,,0.0022,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2011 10:30 AM,,,,,,,0.0097,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/30/2012 09:00 AM,,,,,,,0.001,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/26/2013 12:45 PM,,,,,,,0.008,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/10/2014 12:00 PM,,,,,,,0.012,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/19/2014 02:30 PM,,,,,,,0.004,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,09/06/2014 12:00 PM,,,,,,,0.007,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/03/2015 12:00 PM,,,,,,,0.004,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/27/2015 04:30 PM,,,,,,,0.004,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,03/15/2016 12:00 PM,,,,,,,0.006,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,07/19/2016 12:00 PM,,,,,,,0.008,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
Far,08/23/2016 10:30 AM,,,,,,,0.025,,,,,,,,,,,,,,,,,,,NAMUR LAKE,µg/l
